Date,Close,High,Low,Open,Volume
19-12-2005,5539.799805,5548.399902,5525.700195,5531.600098,1225682300
20-12-2005,5547.899902,5552.200195,5524.700195,5539.799805,1606969500
21-12-2005,5587.399902,5590.200195,5547.899902,5547.899902,1344223700
22-12-2005,5597,5599.299805,5584.799805,5587.399902,1069350000
23-12-2005,5595.5,5608.200195,5588,5597,307762200
28-12-2005,5622.799805,5622.799805,5591.899902,5595.399902,688900200
29-12-2005,5638.299805,5647.200195,5622.799805,5622.799805,504948700
30-12-2005,5618.799805,5640,5596.799805,5638.299805,329951900
03-01-2006,5681.5,5682.200195,5618.799805,5618.799805,1838004900
04-01-2006,5714.600098,5716.399902,5681.5,5681.5,2005345100
05-01-2006,5691.200195,5722.399902,5686.399902,5714.600098,1862546800
06-01-2006,5731.799805,5731.799805,5691.200195,5691.200195,1894952000
09-01-2006,5731.5,5750.299805,5725.899902,5731.799805,1690826300
10-01-2006,5688.799805,5731.5,5686.100098,5731.5,1799942100
11-01-2006,5731.5,5731.5,5688.799805,5688.799805,1606590000
12-01-2006,5735.200195,5744.600098,5724.899902,5731.5,2119263900
13-01-2006,5711,5735.100098,5690.899902,5735.100098,1641089500
16-01-2006,5740.200195,5740.200195,5707.200195,5711,1259420800
17-01-2006,5699,5740.200195,5693.100098,5740.200195,1902898800
18-01-2006,5663.700195,5699,5634.799805,5699,1849631500
19-01-2006,5693.200195,5710,5663.700195,5663.700195,2052263500
20-01-2006,5672.399902,5729.799805,5666.5,5693.200195,2131625700
23-01-2006,5660.899902,5672.399902,5625,5672.399902,1658293500
24-01-2006,5633.799805,5679,5630.399902,5660.899902,2113319400
25-01-2006,5704.399902,5704.399902,5633.799805,5633.799805,1993671000
26-01-2006,5722.600098,5744,5698.5,5704.399902,2141266900
27-01-2006,5786.799805,5788.200195,5722.600098,5722.600098,2039447500
30-01-2006,5779.799805,5796.100098,5772.700195,5786.799805,1414552500
31-01-2006,5760.299805,5792.5,5760.299805,5779.799805,2143521000
01-02-2006,5801.600098,5816,5746.200195,5760.299805,2144570600
02-02-2006,5747.299805,5811.799805,5743,5801.600098,1969273900
03-02-2006,5759.299805,5766.700195,5728.200195,5747.299805,1728166400
06-02-2006,5772.399902,5790.399902,5759.299805,5759.299805,1681635300
07-02-2006,5746.799805,5781.299805,5734.700195,5772.399902,2042239100
08-02-2006,5725.100098,5746.799805,5681.899902,5746.799805,2141978700
09-02-2006,5808.799805,5808.899902,5725.100098,5725.100098,2138982600
10-02-2006,5764.100098,5808.700195,5764.100098,5808.700195,2058495100
13-02-2006,5793.5,5793.5,5760.299805,5764.100098,1369455700
14-02-2006,5792.299805,5828.600098,5773.700195,5793.5,1706179500
15-02-2006,5791.5,5814.5,5780.899902,5792.299805,1844068100
16-02-2006,5828.899902,5828.899902,5791.5,5791.5,1895566300
17-02-2006,5846.200195,5863.299805,5822.399902,5828.899902,1741254400
20-02-2006,5863,5866.700195,5839.399902,5846.200195,1094531500
21-02-2006,5857.700195,5888,5856.899902,5863,1676916800
22-02-2006,5872.399902,5877.600098,5836.799805,5857.700195,1842925400
23-02-2006,5836,5878.799805,5829.399902,5872.399902,2099116600
24-02-2006,5860.5,5864,5836,5836,2014904800
27-02-2006,5875.899902,5893.299805,5860.5,5860.5,2036067300
28-02-2006,5791.5,5877.399902,5788.700195,5875.899902,2134114600
01-03-2006,5844.100098,5844.100098,5783.899902,5791.5,1990319600
02-03-2006,5833,5880,5803.700195,5844.100098,1917206100
03-03-2006,5858.700195,5864,5803.799805,5833,2066401800
06-03-2006,5897.799805,5924.5,5858.700195,5858.700195,2147444000
07-03-2006,5857.399902,5897.799805,5830.700195,5897.799805,1935777600
08-03-2006,5812.899902,5857.600098,5790.899902,5857.399902,1915545700
09-03-2006,5855.899902,5857.100098,5812.899902,5812.899902,1640072900
10-03-2006,5907.899902,5909.100098,5838.200195,5855.899902,1720750300
13-03-2006,5952.799805,5959.899902,5907.899902,5907.899902,2085598400
14-03-2006,5950.600098,5978.600098,5940.700195,5952.799805,1998671300
15-03-2006,5965.100098,5980.5,5950.600098,5950.600098,1859456500
16-03-2006,5993.299805,5995.200195,5951,5965.100098,2146858100
17-03-2006,5999.399902,6044,5992.799805,5993.200195,2147369000
20-03-2006,5991.700195,6039.100098,5986.899902,5999.399902,1881072000
21-03-2006,5991.299805,5992.899902,5956.700195,5991.700195,1771106200
22-03-2006,6007.5,6012.600098,5957.799805,5991.299805,2144835400
23-03-2006,5990.100098,6029.399902,5974.799805,6007.5,2137408800
24-03-2006,6036.299805,6037.899902,5990.100098,5990.100098,2097466800
27-03-2006,5972.200195,6047,5971.399902,6036.299805,1526643600
28-03-2006,5935.700195,6004.299805,5929.700195,5972.200195,2137043100
29-03-2006,5959.200195,5979.700195,5927.200195,5935.700195,1742429300
30-03-2006,6015.299805,6036,5959.200195,5959.200195,1496758100
31-03-2006,5964.600098,6019.200195,5961.399902,6015.200195,1650124600
03-04-2006,6024.299805,6033.5,5964.600098,5964.600098,1488772300
04-04-2006,6004.700195,6024.299805,5984.299805,6024.299805,1622348400
05-04-2006,6044.100098,6047.5,5983.5,6004.700195,2111723800
06-04-2006,6045.700195,6073.299805,6037.600098,6044.100098,1830574800
07-04-2006,6026.100098,6074.200195,6020.600098,6045.700195,1984025400
10-04-2006,6067,6067,6024.299805,6026.100098,1716789500
11-04-2006,6016.5,6092.5,6012.899902,6067,2013240500
12-04-2006,6000.799805,6020,5974.5,6016.5,1851945400
13-04-2006,6029.399902,6033.700195,5987.200195,6000.799805,1300431500
18-04-2006,6044.100098,6056.100098,6026.100098,6029.399902,1389246900
19-04-2006,6089.799805,6100.600098,6044.100098,6044.100098,1703340700
20-04-2006,6081.399902,6113.399902,6074.200195,6089.799805,2029861700
21-04-2006,6132.700195,6137.100098,6077.899902,6081.399902,1553597300
24-04-2006,6098.700195,6136.5,6098.700195,6132.700195,1338013400
25-04-2006,6086.600098,6128.799805,6084.600098,6098.700195,1581336500
26-04-2006,6104.299805,6126.5,6086.600098,6086.600098,1650185400
27-04-2006,6060,6104.600098,6026.200195,6104.299805,1966010000
28-04-2006,6023.100098,6060,6023.100098,6060,1644294900
02-05-2006,6082.100098,6090.700195,6022.299805,6023.100098,1657637700
03-05-2006,6010,6100,6008.700195,6082.100098,1886399500
04-05-2006,6036.899902,6045.799805,6001.100098,6010,1687069600
05-05-2006,6091.700195,6093.100098,6033.899902,6036.899902,1852648100
08-05-2006,6067.100098,6133.5,6058.799805,6091.700195,1607859400
09-05-2006,6105.600098,6109.700195,6054.600098,6067.100098,2064291600
10-05-2006,6083.399902,6110,6079.600098,6105.600098,1940756500
11-05-2006,6042,6114.5,6039.899902,6083.399902,1600703500
12-05-2006,5912.100098,6042,5912.100098,6042,1697671400
15-05-2006,5841.299805,5912.100098,5755.399902,5912.100098,1991604000
16-05-2006,5846.200195,5883.200195,5807.100098,5841.299805,2138429100
17-05-2006,5675.5,5871.600098,5675.5,5846.200195,2145492400
18-05-2006,5671.600098,5719.700195,5618.700195,5675.5,2143472700
19-05-2006,5657.399902,5715,5645.399902,5671.600098,1777461100
22-05-2006,5532.700195,5657.399902,5510.5,5657.399902,2031642400
23-05-2006,5678.700195,5705.899902,5532.700195,5532.700195,2147208700
24-05-2006,5587.100098,5678.700195,5563.5,5678.700195,2146770300
25-05-2006,5677.700195,5677.700195,5562,5587.100098,1760626700
26-05-2006,5791,5791,5677.700195,5677.700195,1627196900
30-05-2006,5652,5793.600098,5643.299805,5791,2026626300
31-05-2006,5723.799805,5743.799805,5591.5,5652,2119922000
01-06-2006,5749.700195,5754.799805,5680.600098,5723.799805,1833351400
02-06-2006,5764.600098,5802.899902,5745.700195,5749.700195,1669869800
05-06-2006,5762.100098,5789.799805,5738.899902,5764.600098,1072108200
06-06-2006,5669.799805,5762.100098,5656.600098,5762.100098,1883561800
07-06-2006,5706.299805,5720.600098,5638.5,5669.799805,1885561100
08-06-2006,5562.899902,5706.299805,5562.899902,5706.299805,2135136100
09-06-2006,5655.200195,5673.600098,5562.899902,5562.899902,1801661400
12-06-2006,5620.899902,5666.299805,5612.299805,5655.200195,1463611100
13-06-2006,5519.600098,5620.899902,5467.399902,5620.899902,2146786900
14-06-2006,5506.799805,5544.399902,5475.600098,5519.600098,1860632700
15-06-2006,5619.299805,5636.799805,5506.799805,5506.799805,1917016000
16-06-2006,5597.399902,5701.5,5594.299805,5619.299805,2134808800
19-06-2006,5626.100098,5665.700195,5597.399902,5597.399902,1153580500
20-06-2006,5658.200195,5658.200195,5585,5626.100098,1352420400
21-06-2006,5665,5673.5,5610.799805,5658.200195,1642751600
22-06-2006,5684.100098,5736.799805,5657.200195,5665,1611284700
23-06-2006,5692.100098,5716.700195,5667.799805,5684.100098,1145495400
26-06-2006,5681.200195,5716.5,5677.5,5692.100098,1614543600
27-06-2006,5652.299805,5729.799805,5650,5681.200195,1337754600
28-06-2006,5678.600098,5702.899902,5633.799805,5652.299805,1267809200
29-06-2006,5791.5,5791.700195,5678.600098,5678.600098,1502990800
30-06-2006,5833.399902,5865.700195,5791.5,5791.5,1583755700
03-07-2006,5884.399902,5884.399902,5833.399902,5833.399902,1194578600
04-07-2006,5883.5,5884.5,5848.299805,5884.399902,863784800
05-07-2006,5826.700195,5883.5,5815.700195,5883.5,1138260700
06-07-2006,5890,5897.100098,5826.700195,5826.700195,1312357700
07-07-2006,5888.899902,5908.5,5858.399902,5890,1424761300
10-07-2006,5896.899902,5901,5856.5,5888.899902,880029700
11-07-2006,5857.299805,5896.899902,5844,5896.899902,1162635600
12-07-2006,5860.600098,5899.299805,5842.700195,5857.299805,1212976000
13-07-2006,5765,5860.600098,5751.899902,5860.600098,1515312800
14-07-2006,5707.600098,5765,5707.600098,5765,1305352000
17-07-2006,5701,5721.100098,5654.600098,5707.600098,1366791300
18-07-2006,5681.700195,5712.600098,5658.299805,5701,1439567000
19-07-2006,5778,5785.299805,5680.799805,5681.700195,1665784300
20-07-2006,5770.899902,5819.700195,5756.399902,5778,1308633800
21-07-2006,5719.700195,5770.899902,5700.700195,5770.899902,1594082200
24-07-2006,5833.899902,5835.200195,5719.700195,5719.700195,1298199500
25-07-2006,5851.200195,5872.799805,5825.799805,5833.899902,1547468300
26-07-2006,5877.100098,5878.700195,5851.200195,5851.200195,1720193800
27-07-2006,5929.5,5936.799805,5877.100098,5877.100098,1583646500
28-07-2006,5974.899902,5982.5,5904.700195,5929.5,1401927100
31-07-2006,5928.299805,5977.200195,5928.299805,5974.899902,1272181900
01-08-2006,5880.799805,5949.799805,5867.399902,5928.299805,1278757500
02-08-2006,5932.100098,5932.100098,5880.799805,5880.799805,1329175600
03-08-2006,5838.399902,5940.700195,5827.100098,5932.100098,1803150700
04-08-2006,5889.399902,5893.299805,5836.5,5838.399902,1497892100
07-08-2006,5828.799805,5889.399902,5820.899902,5889.399902,945153100
08-08-2006,5818.100098,5866.600098,5818.100098,5828.799805,1551879300
09-08-2006,5860.5,5865.899902,5778.200195,5818.100098,1440463500
10-08-2006,5823.399902,5860.5,5752.600098,5860.5,1763427300
11-08-2006,5820.100098,5848.200195,5797,5823.399902,1397317200
14-08-2006,5870.899902,5870.899902,5820.100098,5820.100098,1029687400
15-08-2006,5897.899902,5903.200195,5845,5870.899902,1340987100
16-08-2006,5896.600098,5902.799805,5848.700195,5897.899902,1734087000
17-08-2006,5900.399902,5915,5888.799805,5896.600098,1391457700
18-08-2006,5903.399902,5932.5,5900.200195,5900.399902,1492403700
21-08-2006,5915.200195,5936.600098,5883.799805,5903.399902,978830000
22-08-2006,5902.600098,5939.200195,5878.399902,5915.200195,1154758400
23-08-2006,5860,5906.299805,5853.799805,5902.600098,1165203300
24-08-2006,5869.100098,5892.299805,5832.5,5860,1211904500
25-08-2006,5878.600098,5893.600098,5858.600098,5869.100098,1044447700
29-08-2006,5888.299805,5921.299805,5878.600098,5878.600098,1366248600
30-08-2006,5929.299805,5945.299805,5888.200195,5888.299805,1477304600
31-08-2006,5906.100098,5937,5895,5929.299805,1386764600
01-09-2006,5949.200195,5967.700195,5906.100098,5906.100098,1146154600
04-09-2006,5986.600098,5986.600098,5947.700195,5949.100098,992682900
05-09-2006,5981.700195,5991.200195,5956.299805,5986.600098,1190046000
06-09-2006,5929.299805,5981.700195,5926.200195,5981.700195,1270011300
07-09-2006,5858.100098,5929.299805,5853.299805,5929.299805,1574375300
08-09-2006,5879.299805,5899,5858.100098,5858.100098,1015430000
11-09-2006,5850.799805,5879.299805,5820,5879.299805,1089823300
12-09-2006,5895.5,5896.899902,5824.200195,5850.799805,1864798700
13-09-2006,5892.200195,5913.399902,5874.5,5895.5,1867392100
14-09-2006,5877.200195,5943.700195,5869,5892.200195,1798578100
15-09-2006,5877,5899.200195,5864.799805,5877.200195,2071064300
18-09-2006,5890.299805,5911.899902,5870.399902,5877,1211359100
19-09-2006,5831.799805,5897.399902,5831.799805,5890.200195,1436161700
20-09-2006,5866.200195,5880.799805,5820.899902,5831.799805,1828956500
21-09-2006,5896.700195,5898.100098,5848.5,5866.200195,1846888600
22-09-2006,5822.299805,5896.700195,5820.399902,5896.700195,1246627100
25-09-2006,5798.299805,5847,5774.5,5822.299805,1770395800
26-09-2006,5873.600098,5879.200195,5798.299805,5798.299805,1651896800
27-09-2006,5930.100098,5942.200195,5872.799805,5873.600098,1883803100
28-09-2006,5971.299805,5978.799805,5930.100098,5930.100098,1469060200
29-09-2006,5960.799805,6002.899902,5950.100098,5971.299805,1618783200
02-10-2006,5957.799805,5985.5,5950.899902,5960.799805,1628546600
03-10-2006,5937.100098,5957.799805,5897.299805,5957.799805,1939007500
04-10-2006,5966.5,5969.100098,5921.5,5937.100098,2142754800
05-10-2006,6004.5,6016.700195,5966.5,5966.5,2145351100
06-10-2006,6001.200195,6014.299805,5978.100098,6004.5,1628449200
09-10-2006,6030.899902,6044.5,5994.799805,6001.200195,1338778200
10-10-2006,6072.700195,6076.299805,6030.200195,6030.899902,2058971900
11-10-2006,6073.5,6081.899902,6044.700195,6072.700195,1672596800
12-10-2006,6121.299805,6121.700195,6069,6073.5,1338882700
13-10-2006,6157.299805,6170.5,6105.299805,6121.299805,1451175900
16-10-2006,6172.399902,6184.299805,6149.299805,6157.299805,1285792500
17-10-2006,6108.600098,6174.700195,6105.799805,6172.399902,1485665700
18-10-2006,6150.399902,6166.799805,6108.600098,6108.600098,1750405900
19-10-2006,6156,6183.5,6113.100098,6150.399902,1303207200
20-10-2006,6155.200195,6199.799805,6134.299805,6156,1450615600
23-10-2006,6166.100098,6181.100098,6129.100098,6155.200195,1061220900
24-10-2006,6182.5,6186.899902,6161.299805,6166.100098,1238923300
25-10-2006,6214.600098,6216.100098,6178.799805,6182.5,1354486900
26-10-2006,6184.799805,6244.600098,6179.700195,6214.600098,1738351800
27-10-2006,6160.899902,6206,6132.700195,6184.799805,1589175600
30-10-2006,6126.799805,6160.899902,6112.899902,6160.899902,1366361100
31-10-2006,6129.200195,6149.899902,6110.899902,6126.799805,1788183700
01-11-2006,6149.600098,6180.700195,6129.200195,6129.200195,1631932600
02-11-2006,6149.299805,6172,6112.899902,6149.600098,1818387200
03-11-2006,6148.100098,6177.299805,6134,6149.299805,1377065200
06-11-2006,6224.5,6224.5,6146.5,6148.100098,1139977900
07-11-2006,6244,6244.5,6219.700195,6224.5,1341969500
08-11-2006,6239,6244,6205.700195,6244,1555121300
09-11-2006,6231.5,6250.399902,6205.100098,6239,1941091600
10-11-2006,6208.399902,6233.100098,6198.600098,6231.5,1540927100
13-11-2006,6194.200195,6239.799805,6171.899902,6208.399902,1466749900
14-11-2006,6186.600098,6223.899902,6167.299805,6194.200195,1724141500
15-11-2006,6229.799805,6229.799805,6186.600098,6186.600098,1709608400
16-11-2006,6254.899902,6256.799805,6212.100098,6229.799805,1756639200
17-11-2006,6192,6254.899902,6178.899902,6254.899902,1553258000
20-11-2006,6204.5,6218.899902,6148.299805,6192,1583123300
21-11-2006,6202.600098,6228.399902,6199.700195,6204.5,1665306000
22-11-2006,6160.299805,6233.100098,6146.299805,6202.600098,1928778200
23-11-2006,6140,6181.700195,6115.100098,6160.299805,1257256100
24-11-2006,6122.100098,6140,6068.100098,6140,1335559900
27-11-2006,6050.100098,6129.5,6050.100098,6122.100098,1663486900
28-11-2006,6025.899902,6062.799805,6011.799805,6050.100098,1907684800
29-11-2006,6084.399902,6098.600098,6025.899902,6025.899902,1725779500
30-11-2006,6048.899902,6108.899902,6043.899902,6084.399902,1785469300
01-12-2006,6021.5,6087.399902,5985.200195,6048.799805,1805651400
04-12-2006,6050.399902,6058.100098,6019.399902,6021.5,1286179600
05-12-2006,6086.399902,6097.399902,6047.100098,6050.399902,1747636900
06-12-2006,6090.399902,6105.700195,6068.100098,6086.399902,1657440800
07-12-2006,6131.5,6145.299805,6082.799805,6090.299805,1715884900
08-12-2006,6152.399902,6157.100098,6106.600098,6131.5,1632000400
11-12-2006,6159.799805,6187,6147.100098,6152.399902,1405243200
12-12-2006,6156.399902,6164.799805,6137.799805,6159.799805,1653482500
13-12-2006,6192.5,6196.600098,6149.399902,6156.399902,1783763000
14-12-2006,6228,6230.600098,6192.5,6192.5,1484147000
15-12-2006,6260,6271.399902,6228,6228,2140440800
18-12-2006,6247.399902,6269.100098,6240.100098,6260,1254247400
19-12-2006,6204,6247.399902,6192,6247.399902,1408300800
20-12-2006,6198.600098,6240.100098,6197.899902,6203.899902,1203981100
21-12-2006,6183.700195,6203.5,6171.200195,6198.600098,1068612200
22-12-2006,6190,6191.100098,6175.5,6183.700195,475781200
27-12-2006,6245.200195,6248.100098,6190,6190,606891500
28-12-2006,6241,6258.700195,6232.299805,6245.200195,512698500
29-12-2006,6220.799805,6245.200195,6207.600098,6240.899902,561961400
02-01-2007,6310.899902,6312.5,6220.799805,6220.799805,1074946500
03-01-2007,6319,6322,6296,6310.899902,1606892700
04-01-2007,6287,6319,6261,6319,1902875500
05-01-2007,6220.100098,6287,6220.100098,6287,1622439300
08-01-2007,6194.200195,6246,6187,6220.100098,1326700900
09-01-2007,6196.100098,6218.5,6190.399902,6194.200195,2143699600
10-01-2007,6160.700195,6196.100098,6142,6196.100098,1881991100
11-01-2007,6230.100098,6233.100098,6130.200195,6160.700195,2147062500
12-01-2007,6239,6247.600098,6204.299805,6230.100098,1899868200
15-01-2007,6263.5,6279.700195,6239,6239,1143653000
16-01-2007,6215.700195,6266.399902,6206.399902,6263.5,1613624300
17-01-2007,6204.5,6227,6163.5,6215.700195,1854154500
18-01-2007,6210.299805,6257.200195,6204.5,6204.5,1867057700
19-01-2007,6237.200195,6243.299805,6178,6210.299805,1463593800
22-01-2007,6218.399902,6270.899902,6215.799805,6237.200195,1491780900
23-01-2007,6227.600098,6240.700195,6189.200195,6218.399902,1502967500
24-01-2007,6314.799805,6320.899902,6227.600098,6227.600098,1875850300
25-01-2007,6269.299805,6335.100098,6262.100098,6314.799805,1785913600
26-01-2007,6228,6271.399902,6226.399902,6269.299805,1577128400
29-01-2007,6239.899902,6253.700195,6216,6228,1514653900
30-01-2007,6242,6250.100098,6212.5,6239.899902,1465861700
31-01-2007,6203.100098,6257.299805,6197.5,6242,2141167500
01-02-2007,6282.200195,6300.299805,6203.100098,6203.100098,2143964500
02-02-2007,6310.899902,6329,6282.200195,6282.200195,2146065100
05-02-2007,6317.899902,6328.899902,6294.700195,6310.899902,1300078700
06-02-2007,6346.299805,6369.700195,6317.899902,6317.899902,1863241800
07-02-2007,6369.5,6379.799805,6338.200195,6346.299805,1841128700
08-02-2007,6346.399902,6375,6330.100098,6369.5,1721451200
09-02-2007,6382.799805,6395.399902,6346.399902,6346.399902,1546436100
12-02-2007,6353.5,6383.100098,6344.700195,6382.799805,1494282000
13-02-2007,6381.799805,6381.799805,6353.5,6353.5,1416286800
14-02-2007,6421.200195,6421.200195,6378.600098,6381.799805,1511242500
15-02-2007,6433.299805,6435.299805,6397.200195,6421.200195,1416697700
16-02-2007,6419.5,6439.200195,6407.299805,6433.299805,1382320900
19-02-2007,6444.399902,6451.399902,6419.5,6419.5,924726800
20-02-2007,6412.299805,6448.100098,6392.399902,6444.399902,1556580600
21-02-2007,6357.100098,6430.399902,6352.100098,6412.299805,1769971100
22-02-2007,6380.899902,6416,6357.100098,6357.100098,1757669400
23-02-2007,6401.5,6401.5,6357.100098,6380.899902,1661409900
26-02-2007,6434.700195,6446.799805,6401.5,6401.5,1468711800
27-02-2007,6286.100098,6434.700195,6270.5,6434.700195,2044216200
28-02-2007,6171.5,6286.100098,6166.200195,6286.100098,2147045000
01-03-2007,6116,6230.700195,6038.899902,6171.5,2147378200
02-03-2007,6116.200195,6164.399902,6085.600098,6116,1923026800
05-03-2007,6058.700195,6116.200195,5989.600098,6116.200195,1913736300
06-03-2007,6138.5,6138.5,6058.700195,6058.700195,2123083000
07-03-2007,6156.5,6167.600098,6106.100098,6138.5,1669634400
08-03-2007,6227.700195,6233.100098,6156.5,6156.5,1542604000
09-03-2007,6245.200195,6255.799805,6190.299805,6227.700195,1660715100
12-03-2007,6233.299805,6276.299805,6219.299805,6245.200195,1355450300
13-03-2007,6161.200195,6240.700195,6161.200195,6233.299805,1595964400
14-03-2007,6000.700195,6161.200195,6000.700195,6161.200195,2147069900
15-03-2007,6133.200195,6133.200195,6000.700195,6000.700195,2137773200
16-03-2007,6130.600098,6142.200195,6094.700195,6133.200195,2116076100
19-03-2007,6189.399902,6200.600098,6130.600098,6130.600098,1827203100
20-03-2007,6220.299805,6220.299805,6159.399902,6189.399902,2146044200
21-03-2007,6256.799805,6287.5,6207.700195,6220.299805,1776058600
22-03-2007,6318,6342.100098,6256.799805,6256.799805,2143517900
23-03-2007,6339.399902,6350.399902,6296.600098,6318,2052956900
26-03-2007,6291.899902,6355.299805,6274.100098,6339.399902,1766095700
27-03-2007,6292.600098,6337.700195,6276.799805,6291.899902,1549551300
28-03-2007,6267.200195,6304.899902,6250.100098,6292.600098,1582559800
29-03-2007,6324.200195,6334.700195,6267.200195,6267.200195,1534047800
30-03-2007,6308,6330,6291.100098,6324.200195,1952043600
02-04-2007,6315.5,6342.200195,6293.899902,6308,1360638200
03-04-2007,6366.100098,6366.100098,6315.5,6315.5,1816500000
04-04-2007,6364.700195,6380.5,6345.899902,6366.100098,1749293500
05-04-2007,6397.299805,6398.700195,6350.299805,6364.700195,1373407200
10-04-2007,6417.799805,6431.700195,6394.299805,6397.299805,1604097800
11-04-2007,6413.299805,6445.899902,6401.899902,6417.799805,1995616000
12-04-2007,6416.399902,6419.600098,6376.399902,6413.299805,1491396600
13-04-2007,6462.399902,6462.399902,6416.399902,6416.399902,1515814100
16-04-2007,6516.200195,6516.200195,6462.399902,6462.399902,1504428900
17-04-2007,6497.799805,6516.200195,6456.399902,6516.200195,1558112200
18-04-2007,6449.399902,6497.799805,6440.799805,6497.799805,1490398200
19-04-2007,6440.600098,6451.799805,6386.200195,6449.399902,1447222300
20-04-2007,6486.799805,6508.899902,6440.600098,6440.600098,2142959300
23-04-2007,6479.700195,6504.5,6466.100098,6486.799805,1325337000
24-04-2007,6429.5,6493.100098,6408.399902,6479.700195,2082848400
25-04-2007,6462,6479,6429.5,6429.5,2141341200
26-04-2007,6469.399902,6511.100098,6443.700195,6461.899902,1688938000
27-04-2007,6418.700195,6469.399902,6410.600098,6469.399902,1877732100
30-04-2007,6449.200195,6474.700195,6410.5,6418.700195,1386355100
01-05-2007,6419.600098,6449.200195,6395.5,6449.200195,1036351200
02-05-2007,6484.5,6489,6422.100098,6422.100098,2017407700
03-05-2007,6537.799805,6542.5,6484.5,6484.5,1925600400
04-05-2007,6603.700195,6614.700195,6537.799805,6537.799805,2099882800
08-05-2007,6550.399902,6603.700195,6537.5,6603.700195,1962124100
09-05-2007,6549.600098,6592.399902,6529,6550.399902,1948521500
10-05-2007,6524.100098,6565.100098,6515,6549.600098,1836226400
11-05-2007,6565.700195,6577,6451.899902,6524.100098,2146800700
14-05-2007,6555.5,6596.299805,6530.299805,6565.700195,1234021400
15-05-2007,6568.700195,6579,6532.899902,6555.5,2142701700
16-05-2007,6559.5,6578.600098,6539.399902,6568.600098,1834993000
17-05-2007,6579.299805,6588.700195,6553.600098,6559.5,1987515700
18-05-2007,6640.899902,6656.299805,6579.100098,6579.299805,1971217200
21-05-2007,6636.799805,6675,6619.399902,6640.899902,1562307600
22-05-2007,6606.600098,6641.899902,6594.600098,6636.799805,2147420000
23-05-2007,6616.399902,6643.799805,6602.5,6606.600098,2142740300
24-05-2007,6565.5,6619.5,6560.5,6616.399902,2137269700
25-05-2007,6570.600098,6575.200195,6532.5,6565.399902,1649747200
29-05-2007,6606.5,6613.399902,6570.5,6570.5,2146616100
30-05-2007,6602.100098,6606.5,6533.5,6606.5,2048075500
31-05-2007,6621.5,6650.200195,6602.100098,6602.100098,2067952800
01-06-2007,6676.700195,6676.700195,6621.299805,6621.399902,1746554900
04-06-2007,6664.100098,6686.100098,6641.200195,6676.700195,1276511300
05-06-2007,6632.799805,6686.600098,6625.700195,6664.100098,1790008900
06-06-2007,6522.700195,6636.899902,6511.700195,6632.799805,2034886700
07-06-2007,6505.100098,6574.899902,6478,6522.700195,2145944500
08-06-2007,6505.100098,6519.399902,6451.399902,6505.100098,2147079600
11-06-2007,6567.5,6567.5,6505.100098,6505.100098,1400291100
12-06-2007,6520.5,6586.600098,6513.700195,6567.5,2009952300
13-06-2007,6559.600098,6567.299805,6483.600098,6520.399902,1925533100
14-06-2007,6649.899902,6654.299805,6559.600098,6559.600098,1889536500
15-06-2007,6732.399902,6734.200195,6649.899902,6649.899902,2147134000
18-06-2007,6703.5,6751.299805,6696.799805,6732.399902,1300679100
19-06-2007,6650.200195,6721.399902,6650.200195,6703.5,1713057700
20-06-2007,6649.299805,6692.600098,6647.600098,6650.200195,2139497600
21-06-2007,6596,6649.299805,6563.899902,6649.299805,2146364100
22-06-2007,6567.399902,6612.299805,6562.200195,6596,1591629900
25-06-2007,6588.399902,6591.399902,6522.299805,6567.399902,1919506100
26-06-2007,6559.299805,6593.5,6539.899902,6588.399902,1988701300
27-06-2007,6527.600098,6559.299805,6496.399902,6559.299805,2144115900
28-06-2007,6571.299805,6575.5,6527.600098,6527.600098,2141633300
29-06-2007,6607.899902,6607.899902,6519.600098,6571.299805,2019137900
02-07-2007,6590.600098,6612.799805,6570.5,6607.899902,1617108000
03-07-2007,6639.799805,6645.299805,6590.600098,6590.600098,1863055200
04-07-2007,6673.100098,6682.899902,6639.799805,6639.799805,1208030200
05-07-2007,6635.200195,6691.799805,6625.799805,6673.100098,2094628900
06-07-2007,6690.100098,6690.399902,6635.200195,6635.200195,1579720100
09-07-2007,6712.700195,6725.899902,6690.100098,6690.100098,1314680100
10-07-2007,6630.899902,6734.299805,6620.5,6712.700195,1764305400
11-07-2007,6615.100098,6630.899902,6574.200195,6630.899902,1735622400
12-07-2007,6697.700195,6697.700195,6594.700195,6615.100098,1791645300
13-07-2007,6716.700195,6754.100098,6697.700195,6697.700195,1459319000
16-07-2007,6697.700195,6735.799805,6679.200195,6716.700195,1620914300
17-07-2007,6659.200195,6698.5,6628.100098,6697.700195,1653158200
18-07-2007,6567.100098,6659.100098,6567.100098,6659.100098,1649267200
19-07-2007,6640.200195,6658.799805,6567.100098,6567.100098,1929774700
20-07-2007,6585.200195,6674.299805,6580,6640.200195,1648459300
23-07-2007,6624.399902,6624.399902,6583.5,6585.200195,1450986500
24-07-2007,6498.700195,6624.399902,6498.700195,6624.399902,1858650000
25-07-2007,6454.299805,6533.600098,6436.700195,6498.700195,1877530100
26-07-2007,6251.200195,6474.700195,6251.200195,6454.299805,2146439300
27-07-2007,6215.200195,6315.200195,6192.299805,6251.200195,2146488600
30-07-2007,6206.100098,6256.5,6186.200195,6215.200195,1964464900
